text,vader,textblob,bertmulti,mistral
"Deja il se figurait Odette inquiete, affligee, de n'avoir recu ni visite ni lettre et cette image, en calmant sa jalousie, lui rendait facile de se deshabituer de la voir.",0.0,0.0,1,0.4
"Sans doute, par moments, tout au bout de son esprit ou sa resolution la refoulait grace a toute la longueur interposee des trois semaines de separation acceptee, c'etait avec plaisir qu'il considerait l'idee qu'il reverrait Odette a son retour: mais c'etait aussi avec si peu d'impatience qu'il commencait a se demander s'il ne doublerait pas volontairement la duree d'une abstinence si facile.",0.3182,0.0,2,0.8
"Elle ne datait encore que de trois jours, temps beaucoup moins long que celui qu'il avait souvent passe en ne voyant pas Odette, et sans l'avoir comme maintenant premedite.",0.0,-0.05,2,0.6
"Et pourtant voici qu'une legere contrariete ou un malaise physique,--en l'incitant a considerer le moment present comme un moment exceptionnel, en dehors de la regle, ou la sagesse meme admettrait d'accueillir l'apaisement qu'apporte un plaisir et de donner conge, jusqu'a la reprise utile de l'effort, a la volonte--suspendait l'action de celle-ci qui cessait d'exercer sa compression; ou, moins que cela, le souvenir d'un renseignement qu'il avait oublie de demander a Odette, si elle avait decide la couleur dont elle voulait faire repeindre sa voiture, ou pour une certaine valeur de bourse, si c'etait des actions ordinaires ou privilegiees qu'elle desirait acquerir (c'etait tres joli de lui montrer qu'il pouvait rester sans la voir, mais si apres ca la peinture etait a refaire ou si les actions ne donnaient pas de dividende, il serait bien avance), voici que comme un caoutchouc tendu qu'on lache ou comme l'air dans une machine pneumatique qu'on entr'ouvre, l'idee de la revoir, des lointains ou elle etait maintenue, revenait d'un bond dans le champ du present et des possibilites immediates.",0.4767,0.0333333333333333,2,0.6
"Elle y revenait sans plus trouver de resistance, et d'ailleurs si irresistible que Swann avait eu bien moins de peine a sentir s'approcher un a un les quinze jours qu'il devait rester separe d'Odette, qu'il n'en avait a attendre les dix minutes que son cocher mettait pour atteler la voiture qui allait l'emmener chez elle et qu'il passait dans des transports d'impatience et de joie ou il ressaisissait mille fois pour lui prodiguer sa tendresse cette idee de la retrouver qui, par un retour si brusque, au moment ou il la croyait si loin, etait de nouveau pres de lui dans sa plus proche conscience.",0.34,0.0,2,0.95
"C'est qu'elle ne trouvait plus pour lui faire obstacle le desir de chercher sans plus tarder a lui resister qui n'existait plus chez Swann depuis que s'etant prouve a lui-meme,--il le croyait du moins,--qu'il en etait si aisement capable, il ne voyait plus aucun inconvenient a ajourner un essai de separation qu'il etait certain maintenant de mettre a execution des qu'il le voudrait.",-0.0516,-0.0619047619047619,3,0.85
"C'est aussi que cette idee de la revoir revenait paree pour lui d'une nouveaute, d'une seduction, douee d'une virulence que l'habitude avait emoussees, mais qui s'etaient retrempees dans cette privation non de trois jours mais de quinze (car la duree d'un renoncement doit se calculer, par anticipation, sur le terme assigne), et de ce qui jusque-la eut ete un plaisir attendu qu'on sacrifie aisement, avait fait un bonheur inespere contre lequel on est sans force.",0.1027,0.0,2,0.45
"C'est enfin qu'elle y revenait embellie par l'ignorance ou etait Swann de ce qu'Odette avait pu penser, faire peut-etre en voyant qu'il ne lui avait pas donne signe de vie, si bien que ce qu'il allait trouver c'etait la revelation passionnante d'une Odette presque inconnue.",-0.2732,0.0,3,0.95
"Mais elle, de meme qu'elle avait cru que son refus d'argent n'etait qu'une feinte, ne voyait qu'un pretexte dans le renseignement que Swann venait lui demander, sur la voiture a repeindre, ou la valeur a acheter.",0.0,0.0,2,0.5
"Car elle ne reconstituait pas les diverses phases de ces crises qu'il traversait et dans l'idee qu'elle s'en faisait, elle omettait d'en comprendre le mecanisme, ne croyant qu'a ce qu'elle connaissait d'avance, a la necessaire, a l'infaillible et toujours identique terminaison.",0.0,0.0,2,0.45
"Idee incomplete,--d'autant plus profonde peut-etre--si on la jugeait du point de vue de Swann qui eut sans doute trouve qu'il etait incompris d'Odette, comme un morphinomane ou un tuberculeux, persuades qu'ils ont ete arretes, l'un par un evenement exterieur au moment ou il allait se delivrer de son habitude inveteree, l'autre par une indisposition accidentelle au moment ou il allait etre enfin retabli, se sentent incompris du medecin qui n'attache pas la meme importance qu'eux a ces pretendues contingences, simples deguisements, selon lui, revetus, pour redevenir sensibles a ses malades, par le vice et l'etat morbide qui, en realite, n'ont pas cesse de peser incurablement sur eux tandis qu'ils bercaient des reves de sagesse ou de guerison.",0.3612,0.0,2,-0.85
"Et de fait, l'amour de Swann en etait arrive a ce degre ou le medecin et, dans certaines affections, le chirurgien le plus audacieux, se demandent si priver un malade de son vice ou lui oter son mal, est encore raisonnable ou meme possible.",0.3612,0.0,5,0.75
"Certes l'etendue de cet amour, Swann n'en avait pas une conscience directe.",0.0,0.0,3,0.5
"Quand il cherchait a le mesurer, il lui arrivait parfois qu'il semblat diminue, presque reduit a rien; par exemple, le peu de gout, presque le degout que lui avaient inspire, avant qu'il aimat Odette, ses traits expressifs, son teint sans fraicheur, lui revenait a certains jours.",0.5719,0.0,2,-0.8
"Vraiment il y a progres sensible, se disait-il le lendemain; a voir exactement les choses, je n'avais presque aucun plaisir hier a etre dans son lit, c'est curieux je la trouvais meme laide.",0.0,0.0,5,0.4
"Et certes, il etait sincere, mais son amour s'etendait bien au-dela des regions du desir physique.",0.4019,0.5,3,0.8
La personne meme d'Odette n'y tenait plus une grande place.,0.0,0.0,2,0.4
"Quand du regard il rencontrait sur sa table la photographie d'Odette, ou quand elle venait le voir, il avait peine a identifier la figure de chair ou de bristol avec le trouble douloureux et constant qui habitait en lui.",-0.4019,-0.1,2,-0.95
Il se disait presque avec etonnement: C'est elle comme si tout d'un coup on nous montrait exteriorisee devant nous une de nos maladies et que nous ne la trouvions pas ressemblante a ce que nous souffrons.,-0.128,0.0,2,0.6
"Elle, il essayait de se demander ce que c'etait; car c'est une ressemblance de l'amour et de la mort, plutot que celles si vagues, que l'on redit toujours, de nous faire interroger plus avant, dans la peur que sa realite se derobe, le mystere de la personnalite.",0.0,0.0,3,0.5
"Et cette maladie qu'etait l'amour de Swann avait tellement multiplie, il etait si etroitement mele a toutes les habitudes de Swann, a tous ses actes, a sa pensee, a sa sante, a son sommeil, a sa vie, meme a ce qu'il desirait pour apres sa mort, il ne faisait tellement plus qu'un avec lui, qu'on n'aurait pas pu l'arracher de lui sans le detruire lui-meme a peu pres tout entier: comme on dit en chirurgie, son amour n'etait plus operable.",-0.3818,0.0,5,0.8
"Par cet amour Swann avait ete tellement detache de tous les interets, que quand par hasard il retournait dans le monde en se disant que ses relations comme une monture elegante qu'elle n'aurait pas d'ailleurs su estimer tres exactement, pouvaient lui rendre a lui-meme un peu de prix aux yeux d'Odette (et c'aurait peut-etre ete vrai en effet si elles n'avaient ete avilies par cet amour meme, qui pour Odette depreciait toutes les choses qu'il touchait par le fait qu'il semblait les proclamer moins precieuses), il y eprouvait, a cote de la detresse d'etre dans des lieux, au milieu de gens qu'elle ne connaissait pas, le plaisir desinteresse qu'il aurait pris a un roman ou a un tableau ou sont peints les divertissements d'une classe oisive, comme, chez lui, il se complaisait a considerer le fonctionnement de sa vie domestique, l'elegance de sa garde-robe et de sa livree, le bon placement de ses valeurs, de la meme facon qu'a lire dans Saint-Simon, qui etait un de ses auteurs favoris, la mecanique des journees, le menu des repas de Mme de Maintenon, ou l'avarice avisee et le grand train de Lulli.",0.4588,0.5,4,0.6
"Et dans la faible mesure ou ce detachement n'etait pas absolu, la raison de ce plaisir nouveau que goutait Swann, c'etait de pouvoir emigrer un moment dans les rares parties de lui-meme restees presque etrangeres a son amour, a son chagrin.",-0.0516,0.0,3,0.5
"A cet egard cette personnalite, que lui attribuait ma grand'tante, de fils Swann, distincte de sa personnalite plus individuelle de Charles Swann, etait celle ou il se plaisait maintenant le mieux.",0.0,0.5,3,0.9
"Un jour que, pour l'anniversaire de la princesse de Parme (et parce qu'elle pouvait souvent etre indirectement agreable a Odette en lui faisant avoir des places pour des galas, des jubiles), il avait voulu lui envoyer des fruits, ne sachant pas trop comment les commander, il en avait charge une cousine de sa mere qui, ravie de faire une commission pour lui, lui avait ecrit, en lui rendant compte qu'elle n'avait pas pris tous les fruits au meme endroit, mais les raisins chez Crapote dont c'est la specialite, les fraises chez Jauret, les poires chez Chevet ou elles etaient plus belles, etc., chaque fruit visite et examine un par un par moi.",0.0,-0.5,4,0.85
"Et en effet, par les remerciements de la princesse, il avait pu juger du parfum des fraises et du moelleux des poires.",-0.2732,0.0,2,0.95
"Mais surtout le chaque fruit visite et examine un par un par moi avait ete un apaisement a sa souffrance, en emmenant sa conscience dans une region ou il se rendait rarement, bien qu'elle lui appartint comme heritier d'une famille de riche et bonne bourgeoisie ou s'etaient conserves hereditairement, tout prets a etre mis a son service des qu'il le souhaitait, la connaissance des bonnes adresses et l'art de savoir bien faire une commande.",-0.128,0.0,4,0.85
"Certes, il avait trop longtemps oublie qu'il etait le fils Swann pour ne pas ressentir quand il le redevenait un moment, un plaisir plus vif que ceux qu'il eut pu eprouver le reste du temps et sur lesquels il etait blase; et si l'amabilite des bourgeois, pour lesquels il restait surtout cela, etait moins vive que celle de l'aristocratie (mais plus flatteuse d'ailleurs, car chez eux du moins elle ne se separe jamais de la consideration), une lettre d'altesse, quelques divertissements princiers qu'elle lui proposat, ne pouvait lui etre aussi agreable que celle qui lui demandait d'etre temoin, ou seulement d'assister a un mariage dans la famille de vieux amis de ses parents dont les uns avaient continue a le voir--comme mon grand-pere qui, l'annee precedente, l'avait invite au mariage de ma mere--et dont certains autres le connaissaient personnellement a peine mais se croyaient des devoirs de politesse envers le fils, envers le digne successeur de feu M. Swann.",-0.128,0.0,3,0.8
"Mais, par les intimites deja anciennes qu'il avait parmi eux, les gens du monde, dans une certaine mesure, faisaient aussi partie de sa maison, de son domestique et de sa famille.",0.0,0.0,3,0.8
"Il se sentait, a considerer ses brillantes amities, le meme appui hors de lui-meme, le meme confort, qu'a regarder les belles terres, la belle argenterie, le beau linge de table, qui lui venaient des siens.",0.0,0.0,5,0.95
"Et la pensee que s'il tombait chez lui frappe d'une attaque ce serait tout naturellement le duc de Chartres, le prince de Reuss, le duc de Luxembourg et le baron de Charlus, que son valet de chambre courrait chercher, lui apportait la meme consolation qu'a notre vieille Francoise de savoir qu'elle serait ensevelie dans des draps fins a elle, marques, non reprises (ou si finement que cela ne donnait qu'une plus haute idee du soin de l'ouvriere), linceul de l'image frequente duquel elle tirait une certaine satisfaction, sinon de bien-etre, au moins d'amour-propre.",0.34,0.0,5,0.65
"Mais surtout, comme dans toutes celles de ses actions, et de ses pensees qui se rapportaient a Odette, Swann etait constamment domine et dirige par le sentiment inavoue qu'il lui etait peut-etre pas moins cher, mais moins agreable a voir que quiconque, que le plus ennuyeux fidele des Verdurin, quand il se reportait a un monde pour qui il etait l'homme exquis par excellence, qu'on faisait tout pour attirer, qu'on se desolait de ne pas voir, il recommencait a croire a l'existence d'une vie plus heureuse, presque a en eprouver l'appetit, comme il arrive a un malade alite depuis des mois, a la diete, et qui apercoit dans un journal le menu d'un dejeuner officiel ou l'annonce d'une croisiere en Sicile.",0.5574,0.0,3,0.65
"S'il etait oblige de donner des excuses aux gens du monde pour ne pas leur faire de visites, c'etait de lui en faire qu'il cherchait a s'excuser aupres d'Odette.",0.0,0.0,3,0.8
"Encore les payait-il (se demandant a la fin du mois, pour peu qu'il eut un peu abuse de sa patience et fut alle souvent la voir, si c'etait assez de lui envoyer quatre mille francs), et pour chacune trouvait un pretexte, un present a lui apporter, un renseignement dont elle avait besoin, M. de Charlus qu'elle avait rencontre allant chez elle, et qui avait exige qu'il l'accompagnat.",-0.6369,0.0,4,0.6
"Et a defaut d'aucun, il priait M. de Charlus de courir chez elle, de lui dire comme spontanement, au cours de la conversation, qu'il se rappelait avoir a parler a Swann, qu'elle voulut bien lui faire demander de passer tout de suite chez elle; mais le plus souvent Swann attendait en vain et M. de Charlus lui disait le soir que son moyen n'avait pas reussi.",-0.743,0.0,2,0.35
"De sorte que si elle faisait maintenant de frequentes absences, meme a Paris, quand elle y restait, elle le voyait peu, et elle qui, quand elle l'aimait, lui disait: Je suis toujours libre et Qu'est-ce que l'opinion des autres peut me faire?",0.0,0.0,3,0.5
", maintenant, chaque fois qu'il voulait la voir, elle invoquait les convenances ou pretextait des occupations.",0.0,0.0,2,-0.8
"Quand il parlait d'aller a une fete de charite, a un vernissage, a une premiere, ou elle serait, elle lui disait qu'il voulait afficher leur liaison, qu'il la traitait comme une fille.",0.0,0.0,2,-0.8
"C'est au point que pour tacher de n'etre pas partout prive de la rencontrer, Swann qui savait qu'elle connaissait et affectionnait beaucoup mon grand-oncle Adolphe dont il avait ete lui-meme l'ami, alla le voir un jour dans son petit appartement de la rue de Bellechasse afin de lui demander d'user de son influence sur Odette.",0.0,0.0,3,0.65
"Comme elle prenait toujours, quand elle parlait a Swann, de mon oncle, des airs poetiques, disant: Ah! lui, ce n'est pas comme toi, c'est une si belle chose, si grande, si jolie, que son amitie pour moi.",0.0,0.0,5,0.95
"Ce n'est pas lui qui me considererait assez peu pour vouloir se montrer avec moi dans tous les lieux publics, Swann fut embarrasse et ne savait pas a quel ton il devait se hausser pour parler d'elle a mon oncle.",0.0,0.0,2,0.5
"Il posa d'abord l'excellence a priori d'Odette, l'axiome de sa supra-humanite seraphique, la revelation de ses vertus indemontrables et dont la notion ne pouvait deriver de l'experience.",0.0,0.0,3,0.95
Je veux parler avec vous.,0.0,0.0,5,0.5
"Vous, vous savez quelle femme au-dessus de toutes les femmes, quel etre adorable, quel ange est Odette.",0.4939,0.5,5,1.0
Mais vous savez ce que c'est que la vie de Paris.,0.0,0.0,3,0.8
Tout le monde ne connait pas Odette sous le jour ou nous la connaissons vous et moi.,-0.128,0.0,5,0.8
"Alors il y a des gens qui trouvent que je joue un role un peu ridicule; elle ne peut meme pas admettre que je la rencontre dehors, au theatre.",-0.4588,0.0,2,0.6
"Vous, en qui elle a tant de confiance, ne pourriez-vous lui dire quelques mots pour moi, lui assurer qu'elle s'exagere le tort qu'un salut de moi lui cause?",-0.2732,0.0,5,0.85
"Mon oncle conseilla a Swann de rester un peu sans voir Odette qui ne l'en aimerait que plus, et a Odette de laisser Swann la retrouver partout ou cela lui plairait.",0.0,0.0,4,0.6
"Quelques jours apres, Odette disait a Swann qu'elle venait d'avoir une deception en voyant que mon oncle etait pareil a tous les hommes: il venait d'essayer de la prendre de force.",-0.4404,0.0,3,-0.8
"Elle calma Swann qui au premier moment voulait aller provoquer mon oncle, mais il refusa de lui serrer la main quand il le rencontra.",0.0,0.1666666666666666,4,0.3
"Il regretta d'autant plus cette brouille avec mon oncle Adolphe qu'il avait espere, s'il l'avait revu quelquefois et avait pu causer en toute confiance avec lui, tacher de tirer au clair certains bruits relatifs a la vie qu'Odette avait menee autrefois a Nice.",0.1779,0.6,2,0.65
Or mon oncle Adolphe y passait l'hiver.,0.0,0.0,3,0.5
Et Swann pensait que c'etait meme peut-etre la qu'il avait connu Odette.,0.0,0.0,2,0.6
"Le peu qui avait echappe a quelqu'un devant lui, relativement a un homme qui aurait ete l'amant d'Odette avait bouleverse Swann.",0.0,0.0,3,0.6
"Mais les choses qu'il aurait avant de les connaitre, trouve le plus affreux d'apprendre et le plus impossible de croire, une fois qu'il les savait, elles etaient incorporees a tout jamais a sa tristesse, il les admettait, il n'aurait plus pu comprendre qu'elles n'eussent pas ete.",-0.3818,-0.6666666666666666,2,-0.95
Seulement chacune operait sur l'idee qu'il se faisait de sa maitresse une retouche ineffacable.,0.0,0.0,2,0.75
"Il crut meme comprendre, une fois, que cette legerete des murs d'Odette qu'il n'eut pas soupconnee, etait assez connue, et qu'a Bade et a Nice, quand elle y passait jadis plusieurs mois, elle avait eu une sorte de notoriete galante.",0.4215,0.6,2,0.8
"Il chercha, pour les interroger, a se rapprocher de certains viveurs; mais ceux-ci savaient qu'il connaissait Odette; et puis il avait peur de les faire penser de nouveau a elle, de les mettre sur ses traces.",0.0,0.0,3,0.5
"Mais lui a qui jusque-la rien n'aurait pu paraitre aussi fastidieux que tout ce qui se rapportait a la vie cosmopolite de Bade ou de Nice, apprenant qu'Odette avait peut-etre fait autrefois la fete dans ces villes de plaisir, sans qu'il dut jamais arriver a savoir si c'etait seulement pour satisfaire a des besoins d'argent que grace a lui elle n'avait plus, ou a des caprices qui pouvaient renaitre, maintenant il se penchait avec une angoisse impuissante, aveugle et vertigineuse vers l'abime sans fond ou etaient allees s'engloutir ces annees du debut du Septennat pendant lesquelles on passait l'hiver sur la promenade des Anglais, l'ete sous les tilleuls de Bade, et il leur trouvait une profondeur douloureuse mais magnifique comme celle que leur eut pretee un poete; et il eut mis a reconstituer les petits faits de la chronique de la Cote d'Azur d'alors, si elle avait pu l'aider a comprendre quelque chose du sourire ou des regards--pourtant si honnetes et si simples--d'Odette, plus de passion que l'estheticien qui interroge les documents subsistant de la Florence du XVe siecle pour tacher d'entrer plus avant dans l'ame de la Primavera, de la bella Vanna, ou de la Venus, de Botticelli.",0.7783,0.6,3,-0.95
"Souvent sans lui rien dire il la regardait, il songeait; elle lui disait: Comme tu as l'air triste!",-0.5093,0.0,2,0.6
"Il n'y avait pas bien longtemps encore, de l'idee qu'elle etait une creature bonne, analogue aux meilleures qu'il eut connues, il avait passe a l'idee qu'elle etait une femme entretenue; inversement il lui etait arrive depuis de revenir de l'Odette de Crecy, peut-etre trop connue des fetards, des hommes a femmes, a ce visage d'une expression parfois si douce, a cette nature si humaine.",0.0,0.0,2,0.8
Il se disait: Qu'est-ce que cela veut dire qu'a Nice tout le monde sache qui est Odette de Crecy?,-0.1779,0.6,1,0.65
"Ces reputations-la, meme vraies, sont faites avec les idees des autres; il pensait que cette legende--fut-elle authentique--etait exterieure a Odette, n'etait pas en elle comme une personnalite irreductible et malfaisante; que la creature qui avait pu etre amenee a mal faire, c'etait une femme aux bons yeux, au cur plein de pitie pour la souffrance, au corps docile qu'il avait tenu, qu'il avait serre dans ses bras et manie, une femme qu'il pourrait arriver un jour a posseder toute, s'il reussissait a se rendre indispensable a elle.",-0.2732,0.4,1,0.65
"Elle etait la, souvent fatiguee, le visage vide pour un instant de la preoccupation febrile et joyeuse des choses inconnues qui faisaient souffrir Swann; elle ecartait ses cheveux avec ses mains; son front, sa figure paraissaient plus larges; alors, tout d'un coup, quelque pensee simplement humaine, quelque bon sentiment comme il en existe dans toutes les creatures, quand dans un moment de repos ou de repliement elles sont livrees a elles-memes, jaillissait dans ses yeux comme un rayon jaune.",-0.128,0.0,2,0.9
"Et aussitot tout son visage s'eclairait comme une campagne grise, couverte de nuages qui soudain s'ecartent, pour sa transfiguration, au moment du soleil couchant.",-0.128,0.0,2,0.9
"La vie qui etait en Odette a ce moment-la, l'avenir meme qu'elle semblait reveusement regarder, Swann aurait pu les partager avec elle; aucune agitation mauvaise ne semblait y avoir laisse de residu.",-0.4767,0.0,4,0.95
"Si rares qu'ils devinssent, ces moments-la ne furent pas inutiles.",0.0,0.0,3,0.5
"Par le souvenir Swann reliait ces parcelles, abolissait les intervalles, coulait comme en or une Odette de bonte et de calme pour laquelle il fit plus tard (comme on le verra dans la deuxieme partie de cet ouvrage) des sacrifices que l'autre Odette n'eut pas obtenus.",-0.25,0.4,5,0.95
"Mais que ces moments etaient rares, et que maintenant il la voyait peu!",0.0,0.0,3,0.5
"Meme pour leur rendez-vous du soir, elle ne lui disait qu'a la derniere minute si elle pourrait le lui accorder car, comptant qu'elle le trouverait toujours libre, elle voulait d'abord etre certaine que personne d'autre ne lui proposerait de venir.",0.0,0.0,3,0.65
"Elle alleguait qu'elle etait obligee d'attendre une reponse de la plus haute importance pour elle, et meme si apres qu'elle avait fait venir Swann des amis demandaient a Odette, quand la soiree etait deja commencee, de les rejoindre au theatre ou a souper, elle faisait un bond joyeux et s'habillait a la hate.",-0.296,-0.8,4,0.95
"Au fur et a mesure qu'elle avancait dans sa toilette, chaque mouvement qu'elle faisait rapprochait Swann du moment ou il faudrait la quitter, ou elle s'enfuirait d'un elan irresistible; et quand, enfin prete, plongeant une derniere fois dans son miroir ses regards tendus et eclaires par l'attention, elle remettait un peu de rouge a ses levres, fixait une meche sur son front et demandait son manteau de soiree bleu ciel avec des glands d'or, Swann avait l'air si triste qu'elle ne pouvait reprimer un geste d'impatience et disait: Voila comme tu me remercies de t'avoir garde jusqu'a la derniere minute.",0.34,0.0,5,0.4
Moi qui croyais avoir fait quelque chose de gentil.,0.0,0.0,2,0.6
C'est bon a savoir pour une autre fois!,0.0,0.0,4,0.6
"Parfois, au risque de la facher, il se promettait de chercher a savoir ou elle etait allee, il revait d'une alliance avec Forcheville qui peut-etre aurait pu le renseigner.",-0.2732,0.0,3,0.65
"D'ailleurs quand il savait avec qui elle passait la soiree, il etait bien rare qu'il ne put pas decouvrir dans toutes ses relations a lui quelqu'un qui connaissait fut-ce indirectement l'homme avec qui elle etait sortie et pouvait facilement en obtenir tel ou tel renseignement.",0.0,0.3,3,0.5
"Et tandis qu'il ecrivait a un de ses amis pour lui demander de chercher a eclaircir tel ou tel point, il eprouvait le repos de cesser de se poser ses questions sans reponses et de transferer a un autre la fatigue d'interroger.",-0.25,0.0,2,0.65
Il est vrai que Swann n'etait guere plus avance quand il avait certains renseignements.,0.0,0.0,3,0.5
"Savoir ne permet pas toujours d'empecher, mais du moins les choses que nous savons, nous les tenons, sinon entre nos mains, du moins dans notre pensee ou nous les disposons a notre gre, ce qui nous donne l'illusion d'une sorte de pouvoir sur elles.",0.0,0.0,3,0.65
Il etait heureux toutes les fois ou M. de Charlus etait avec Odette.,0.0,0.0,5,0.9
"Entre M. de Charlus et elle, Swann savait qu'il ne pouvait rien se passer, que quand M. de Charlus sortait avec elle c'etait par amitie pour lui et qu'il ne ferait pas difficulte a lui raconter ce qu'elle avait fait.",0.0,0.0,3,0.8
"Quelquefois elle avait declare si categoriquement a Swann qu'il lui etait impossible de le voir un certain soir, elle avait l'air de tenir tant a une sortie, que Swann attachait une veritable importance a ce que M. de Charlus fut libre de l'accompagner.",0.5574,-0.2261904761904761,2,0.75
"Le lendemain, sans oser poser beaucoup de questions a M. de Charlus, il le contraignait, en ayant l'air de ne pas bien comprendre ses premieres reponses, a lui en donner de nouvelles, apres chacune desquelles il se sentait plus soulage, car il apprenait bien vite qu'Odette avait occupe sa soiree aux plaisirs les plus innocents.",0.2732,0.0,3,0.85
"Mais comment, mon petit Meme, je ne comprends pas bien..., ce n'est pas en sortant de chez elle que vous etes alles au musee Grevin?",0.0,0.0,2,0.6
Vous etiez alles ailleurs d'abord.,0.0,0.0,5,0.3
Oh! que c'est drole!,0.0,0.0,1,0.6
"Vous ne savez pas comme vous m'amusez, mon petit Meme.",0.0,0.0,2,0.95
"Mais quelle drole d'idee elle a eue d'aller ensuite au Chat Noir, c'est bien une idee d'elle...",0.0,0.0,3,0.8
c'est vous.,0.0,0.0,5,0.5
C'est curieux.,0.0,0.0,3,0.5
"Apres tout ce n'est pas une mauvaise idee, elle devait y connaitre beaucoup de monde?",-0.128,0.0,2,0.6
elle n'a parle a personne?,0.0,0.0,1,0.5
C'est extraordinaire.,0.0,0.0,5,1.0
Alors vous etes restes la comme cela tous les deux tous seuls?,0.0,0.0,1,0.5
Je vois d'ici cette scene.,0.0,0.0,5,0.5
"Vous etes gentil, mon petit Meme, je vous aime bien.",0.0,0.0,4,1.0
Swann se sentait soulage.,0.0,0.0,3,0.5
"Pour lui, a qui il etait arrive en causant avec des indifferents qu'il ecoutait a peine, d'entendre quelquefois certaines phrases (celle-ci par exemple: J'ai vu hier Mme de Crecy, elle etait avec un monsieur que je ne connais pas), phrases qui aussitot dans le cur de Swann passaient a l'etat solide, s'y durcissaient comme une incrustation, le dechiraient, n'en bougeaient plus, qu'ils etaient doux au contraire ces mots: Elle ne connaissait personne, elle n'a parle a personne, comme ils circulaient aisement en lui, qu'ils etaient fluides, faciles, respirables!",0.0,0.0,2,0.75
Et pourtant au bout d'un instant il se disait qu'Odette devait le trouver bien ennuyeux pour que ce fussent la les plaisirs qu'elle preferait a sa compagnie.,0.0,0.0,2,0.5
"Et leur insignifiance, si elle le rassurait, lui faisait pourtant de la peine comme une trahison.",0.0,0.0,2,-0.8
"Meme quand il ne pouvait savoir ou elle etait allee, il lui aurait suffi pour calmer l'angoisse qu'il eprouvait alors, et contre laquelle la presence d'Odette, la douceur d'etre aupres d'elle etait le seul specifique (un specifique qui a la longue aggravait le mal avec bien des remedes, mais du moins calmait momentanement la souffrance), il lui aurait suffi, si Odette l'avait seulement permis, de rester chez elle tant qu'elle ne serait pas la, de l'attendre jusqu'a cette heure du retour dans l'apaisement de laquelle seraient venues se confondre les heures qu'un prestige, un malefice lui avaient fait croire differentes des autres.",0.3612,0.0,3,0.8
"Mais elle ne le voulait pas; il revenait chez lui; il se forcait en chemin a former divers projets, il cessait de songer a Odette; meme il arrivait, tout en se deshabillant, a rouler en lui des pensees assez joyeuses; c'est le cur plein de l'espoir d'aller le lendemain voir quelque chef-d'uvre qu'il se mettait au lit et eteignait sa lumiere; mais, des que, pour se preparer a dormir, il cessait d'exercer sur lui-meme une contrainte dont il n'avait meme pas conscience tant elle etait devenue habituelle, au meme instant un frisson glace refluait en lui et il se mettait a sangloter.",-0.128,0.0,2,-0.95
"Il ne voulait meme pas savoir pourquoi, s'essuyait les yeux, se disait en riant: C'est charmant, je deviens nevropathe.",0.0,0.0,5,0.45
"Puis il ne pouvait penser sans une grande lassitude que le lendemain il faudrait recommencer de chercher a savoir ce qu'Odette avait fait, a mettre en jeu des influences pour tacher de la voir.",0.0,0.0,3,0.6
"Cette necessite d'une activite sans treve, sans variete, sans resultats, lui etait si cruelle qu'un jour apercevant une grosseur sur son ventre, il ressentit une veritable joie a la pensee qu'il avait peut-etre une tumeur mortelle, qu'il n'allait plus avoir a s'occuper de rien, que c'etait la maladie qui allait le gouverner, faire de lui son jouet, jusqu'a la fin prochaine.",0.0,0.0,1,-0.95
"Et en effet si, a cette epoque, il lui arriva souvent sans se l'avouer de desirer la mort, c'etait pour echapper moins a l'acuite de ses souffrances qu'a la monotonie de son effort.",0.0,0.0,2,0.35
"Et pourtant il aurait voulu vivre jusqu'a l'epoque ou il ne l'aimerait plus, ou elle n'aurait aucune raison de lui mentir et ou il pourrait enfin apprendre d'elle si le jour ou il etait alle la voir dans l'apres-midi, elle etait ou non couchee avec Forcheville.",0.0,0.0,3,0.65
"Souvent pendant quelques jours, le soupcon qu'elle aimait quelqu'un d'autre le detournait de se poser cette question relative a Forcheville, la lui rendait presque indifferente, comme ces formes nouvelles d'un meme etat maladif qui semblent momentanement nous avoir delivres des precedentes.",0.0,0.0,2,0.45
Meme il y avait des jours ou il n'etait tourmente par aucun soupcon.,0.0,0.0,3,0.9
Il se croyait gueri.,0.0,0.0,1,0.6
"Mais le lendemain matin, au reveil, il sentait a la meme place la meme douleur dont, la veille pendant la journee, il avait comme dilue la sensation dans le torrent des impressions differentes.",0.2263,0.0,2,0.35
Mais elle n'avait pas bouge de place.,0.0,0.0,3,0.2
"Et meme, c'etait l'acuite de cette douleur qui avait reveille Swann.",0.0,0.0,5,0.6
"Comme Odette ne lui donnait aucun renseignement sur ces choses si importantes qui l'occupaient tant chaque jour (bien qu'il eut assez vecu pour savoir qu'il n'y en a jamais d'autres que les plaisirs), il ne pouvait pas chercher longtemps de suite a les imaginer, son cerveau fonctionnait a vide; alors il passait son doigt sur ses paupieres fatiguees comme il aurait essuye le verre de son lorgnon, et cessait entierement de penser.",0.0,0.0,2,-0.8
"Il surnageait pourtant a cet inconnu certaines occupations qui reapparaissaient de temps en temps, vaguement rattachees par elle a quelque obligation envers des parents eloignes ou des amis d'autrefois, qui, parce qu'ils etaient les seuls qu'elle lui citait souvent comme l'empechant de le voir, paraissaient a Swann former le cadre fixe, necessaire, de la vie d'Odette.",0.0,0.0,3,0.6
